,Item Name,price
146,Honney 1 Kg,253.40313087895103
147,Honney 1/2,138.58453763724307
148,Honney 100 gm,38.276256907320324
149,Honney 200 gm,71.27236953540329
150,Indian Black globe Grapes,116.7935730778035
151,Indian red globe,162.0515817433779
152,Jack fruit,20.606259218796925
153,Jam 1 kg,98.98944969739217
154,Jam 1/2 kg,72.59626165341479
155,Jam 100 gm,19.79733458271135
156,Jam 200 gm,32.99902198758052
157,Jambo fruit(Nerale),215.7231077208748
158,Jukani,133.50861997953228
159,Jumbu juice,164.98023723854845
160,Kakadi,62.254690283971264
161,Kashini (Ganike) Greens,10.374973985604376
162,Kiwi fruit,402.2829707407268
163,Komark fruit,30.58457101379135
164,Ladys finger,46.97335956346368
165,Leeks,163.55597888056323
166,Letteus Greens,146.43139666641105
167,Lime Local,95.58127027453413
